cluster-id,label,argument
1,大学生活の不便,カフェの電源席が空いてるか行ってみないと分からない
1,大学生活の不便,"wifi,電源カフェの空席情報を店舗横断で探したい"
1,大学生活の不便,使われてない教室が空いているかどうか分からない
1,大学生活の不便,勉強スペースが空いているかどうか分からない
1,大学生活の不便,大学のトイレが混んでいて急いでいるときに困る
1,大学生活の不便,カフェの電源席が空いているか行ってみないと分からない
1,大学生活の不便,目覚ましを止めても起きれない
1,大学生活の不便,学内の個室トイレの空き状況がわからない
1,大学生活の不便,自習室の混雑状況がわからない
1,大学生活の不便,床屋に行くタイミングがズレる
1,大学生活の不便,長期間家を空けるときに必要な確認
1,大学生活の不便,公園の設備を知りたい（遊具、トイレ、ベンチ、自動販売機など）
1,大学生活の不便,フリーアドレスのオフィス。どの席が空いているかわからない。
1,大学生活の不便,早起きなのだけど、外出時間までつい準備にだらだらしてしまう
1,大学生活の不便,カフェや図書館が満席で勉強できない
1,大学生活の不便,カフェの空席状況が行ってみないとわからない
1,大学生活の不便,朝早く起きなきゃいけないのに夜更かししてしまう（スマホ見ちゃう）
1,大学生活の不便,練習を決める際に、水泳と自転車とランニングの適切な時間配分がわからない
1,大学生活の不便,ランニングで普段と違うルートだと、どこにトイレがあるかすぐにわからない
1,大学生活の不便,教室の空いてる席を知りたい
1,大学生活の不便,トイレが漏れそうなのに混んでいてできない時がある
1,大学生活の不便,喫煙所があるところを知りたい
1,大学生活の不便,授業の空きコマに使える場所がすぐ見つからない
1,大学生活の不便,黒板が見えにくい
1,大学生活の不便,「いつ空いてる？」と言われた時にすぐ答えられない
1,大学生活の不便,しっかりと運動する時間を確保できない（隙間時間調整や天候による制限）
1,大学生活の不便,移動した交通費を精算するプログラム
1,大学生活の不便,自分にとって必要な睡眠時間がわからない・すぐに寝られない
1,大学生活の不便,ランニングの準備運動のルーティンが十分には覚えられていない
1,大学生活の不便,寝転んだ状態から立ち上がるのが面倒
1,大学生活の不便,家族が多いので、お風呂に入った人や、今入っている人がいるか知りたい
1,大学生活の不便,自分がどれくらい運動不足か知りたい
1,大学生活の不便,体調不良でも遅れをとってしまうため学校に行ってしまう
1,大学生活の不便,自分の運動・食事・睡眠のバランスが良いのかどうかがわからない
1,大学生活の不便,普通に運動不足
1,大学生活の不便,路上喫煙をしている人がいる
1,大学生活の不便,カフェで静かに勉強したいけどうるさい時がある
1,大学生活の不便,喫煙所の場所がわからない
1,大学生活の不便,授業中にトイレに行きたいけど、気まずくて行きづらい
1,大学生活の不便,電源タップの空きが分からず、探すのが面倒
1,大学生活の不便,教室の場所がわかりにくい
1,大学生活の不便,目覚ましを止めたのを忘れて二度寝してしまう
1,大学生活の不便,忙しい時に限って天気の先読みを忘れる。翌日だけではなく3日先までの天気を起床時に手軽に知りたい。
1,大学生活の不便,眠すぎて朝の目覚ましに気づかない
1,大学生活の不便,教室の空き状況が分からない
1,大学生活の不便,部室に誰がいるのかがわからない。
1,大学生活の不便,経費の申請で出発・到着駅を入力したら自動で値段が出るようにしたい
1,大学生活の不便,2度寝してしまう。
1,大学生活の不便,駅の改札内と改札外のトイレなど、場所によってトイレの混雑状況に差があり、たまにめっちゃ混む
1,大学生活の不便,朝の目覚ましをつい止めてしまい二度寝する
1,大学生活の不便,自習室の空き状況が分からない
1,大学生活の不便,祝祭日だけ目覚ましの時間を変えるのが面倒。変えずにゆっくり眠れないのも嫌だ。
1,大学生活の不便,タイマーは時間が終わった時にしか鳴らない。
1,大学生活の不便,𝕏に時間を奪われる。
1,大学生活の不便,帰る時間に合わせて風呂が沸くようにしたい。
1,大学生活の不便,電源が少ないカフェが多い
1,大学生活の不便,外にいるときにトイレに行きたくなった場合、公衆トイレの場所などを迅速に知りたい
1,大学生活の不便,災害時、外出してたらどこに避難したら良いかわからない
1,大学生活の不便,自習室で静かな席を見つけるのに時間がかかる
1,大学生活の不便,教室移動の際に次の教室の場所をいつも忘れてしまう
1,大学生活の不便,昼過ぎにくる急な眠気
1,大学生活の不便,朝きちんと起きれるかが不安
1,大学生活の不便,トイレの混雑状況などを知りたい
1,大学生活の不便,帰る時間に合わせて米が炊けるようにしたい。
1,大学生活の不便,学内の図書館や自習室の空席情報が分からず、利用可能かどうか判断しづらい
1,大学生活の不便,カフェの電源席の空席状況が事前に分からず、直接足を運ぶ必要がある
1,大学生活の不便,通勤時間の各駅のトイレの込み具合をリアルタイムで知りたい。
1,大学生活の不便,朝起きれない
1,大学生活の不便,朝一回で起きれない
1,大学生活の不便,トイレの空き状況がわからない
1,大学生活の不便,道にトイレが少ない
1,大学生活の不便,旅行でどこ行ったらいいか分からない
1,大学生活の不便,おすすめの場所が多くて決まらない
1,大学生活の不便,怪我が怖くて運動ができない。
2,日常生活の不満点,スマホ画面がすぐ指紋だらけになって恥ずかしい
2,日常生活の不満点,写真を撮影したら、テキストデータを読み取って、自動仕訳するアプリ
2,日常生活の不満点,Discord上に上がってくるテキストデータを要約するプログラム
2,日常生活の不満点,撮影したバッグなどの写真データから、メーカー名やモデルを類推して割り当てるアプリ
2,日常生活の不満点,PDFファイルをドラッグアンドドロップだけで要約するアプリ
2,日常生活の不満点,ドギツイ画像の広告が表示されると凹む
2,日常生活の不満点,陰謀論者が多くて困る
2,日常生活の不満点,Audibleの検索結果や分類が間違っていてストレス
2,日常生活の不満点,疎遠気味の友人を遊びに誘いたいが、（コロナ以降は特に）気軽に誘うのが難しくなっている。
2,日常生活の不満点,興味のない話をおばさんからされた時の対応に困る
2,日常生活の不満点,行ったコンサートの記録が面倒であきらめている
2,日常生活の不満点,たくさんの曲の中から、調性やテーマ・難易度・演奏時間を考慮した魅力的なプログラムを組みたい
2,日常生活の不満点,推しピアニストがコンサートの宣伝にやる気がないため、海外での演奏予定が直前（または直後）しか分からない
2,日常生活の不満点,楽曲分析が複雑。調が変わったところくらいはAIで判断して教えて欲しい
2,日常生活の不満点,今同じ曲を弾いている人とつながりたい
2,日常生活の不満点,スキャンしたファイルから、ファイル内のデータを取り込み、ファイル名を自動化するプログラム
2,日常生活の不満点,ライブの過去のレポが探しにくい
2,日常生活の不満点,読んだ本や持っている本がわからない
2,日常生活の不満点,会議の録画や録音を見返したり聞き返すのが大変。録音してもiPhoneの容量を食わせて終わってることが多いの。
2,日常生活の不満点,使ってないスマホアプリを整理したい。ついついたくさんダウロードして試してしまう。
2,日常生活の不満点,カラオケで思いつく曲は全部歌いつくしたので提案してほしい
2,日常生活の不満点,エクセルに取り込んだファイルを、指定先のファイル形式に変更するプログラム
2,日常生活の不満点,エクセルのセル内の文字列にキーワードを見つけると、自動的に仕訳をするプログラム（重複・統合済）
2,日常生活の不満点,物撮り撮影した写真の白抜きを自動化するプログラム
2,日常生活の不満点,イベント用あみだくじアプリ
2,日常生活の不満点,サイトから相場を抜き出して、エクセルに落とすプログラム
2,日常生活の不満点,スマホでメールマガジンを耳読するための操作が面倒（メール探す→コピー→音声アプリにペースト）。
2,日常生活の不満点,あまり親しくない人との雑談で最初の話題選びに困る。
2,日常生活の不満点,コミュニティや知人との連絡手段が複数（Facebook、Discord、Instagram、LINE等）に分散していて煩雑。
2,日常生活の不満点,SNSの交換を一括でできるようにしたい
2,日常生活の不満点,推しのイベントカレンダーが欲しい
2,日常生活の不満点,動画配信コンテンツの新作動画の口コミを知りたい
2,日常生活の不満点,授業中にスマホをいじってるとノートがとれない
2,日常生活の不満点,ディベートや哲学対話のテーマが似通ってしまう
2,日常生活の不満点,X(旧: Twitter)のツイートを消したいが、消すのが面倒くさい。
2,日常生活の不満点,つい、スマホのゲームに熱中してしまい、駅を乗り過ごす。
2,日常生活の不満点,SNSで特定の人にだけ見せる投稿を毎回選択できるようにしたい
2,日常生活の不満点,会話が減ると、顔の筋肉の硬直や脳の衰えが不安
2,日常生活の不満点,空き日程でイベント探したいが、探しきれなくて見落としてしまう
2,日常生活の不満点,友達と映画の予定を決めるのが面倒
2,日常生活の不満点,見たい動画がないわけではないが、これを見たいと思える動画がない
2,日常生活の不満点,あまり話したことがない人だけがいるリモート会議へ参加するのが気まずい
2,日常生活の不満点,スマートフォンの通知が多すぎて集中できない
2,日常生活の不満点,リモートワーク中に、今空いているか、話しかけていいかわからない
2,日常生活の不満点,会議や講座で取ったメモの整理が後回しになりがち。
2,日常生活の不満点,自治体情報誌から自分に関連する項目を呼び出したい。大切なことも書いてたりするので。
2,日常生活の不満点,議会の発言をニュースではなくファクトで事実からまとめてみたい。情報の波にのまれ内容に
2,日常生活の不満点,DBの情報をLINEから引っ張り出したい。情報を簡単に引っ張り出せたら早くて便利だよなぁ
2,日常生活の不満点,スマホを探すときマナーモードで鳴らず意味がない
2,日常生活の不満点,家族からの連絡を見逃さないか心配（LINE、電話、メール）
2,日常生活の不満点,毎朝のニュースチェック（日経電子版）に思ったより時間をかけてしまう
2,日常生活の不満点,興味ある分野の、頑張れる友達が欲しい
2,日常生活の不満点,スマホの広告がウザい。たまに記事が読めない
2,日常生活の不満点,どうでもいいネット記事を読んで時間を溶かすのが悲しい
2,日常生活の不満点,犬猫の可哀想なリール動画が何回も上がってきてしまって困る。最後は助けられて幸せになるところまで見ないと落ち着かないので、見てしまう
2,日常生活の不満点,現場やプロジェクト管理が人によって違うのをまとめたい。ほんまDiscordに統一してほしい。たまにめっちゃニッチなアプリ指定された時には。。。
2,日常生活の不満点,届いたメールが迷惑メールか迷う
2,日常生活の不満点,イベントの申し込みタイミングを逃すか心配
2,日常生活の不満点,新しいグループに参加したときの立ち位置に悩む
2,日常生活の不満点,教材動画が長く、集中が続かない。短い動画が求められている
2,日常生活の不満点,起業プロセスを気軽に体験できるツールがない
2,日常生活の不満点,スマホの文字が小さすぎて読めない
2,日常生活の不満点,通知が多すぎて大事な情報を見逃してしまう
2,日常生活の不満点,自分の予定と学校の予定が混ざってしまう
2,日常生活の不満点,アイデアを出しても整理されず埋もれてしまう
2,日常生活の不満点,学生や社会人がアイデアを評価・共有できる仕組みがない
2,日常生活の不満点,AIを使ったプロトタイピングが一般に普及していない
2,日常生活の不満点,SEOや履歴によって偏った情報ばかり出る検索サイトばかり
2,日常生活の不満点,通知が多くて集中できない
2,日常生活の不満点,スマホの容量がすぐにいっぱいになる
2,日常生活の不満点,エクセルで作っているのに、GoogleフォームからのCSVをわざわざ転記しているのが効率的かどうかわからない
2,日常生活の不満点,会社の会議が長いだけで内容が薄い
2,日常生活の不満点,ガーデニングする時間がない
2,日常生活の不満点,起業や節税について誰も知らない
2,日常生活の不満点,ミーティングが異常に長くて、何も決まらないことがある
2,日常生活の不満点,対話型アート鑑賞の作品選びに悩む。（対象者やテーマに合うもの）
2,日常生活の不満点,写真はたくさん撮るが、Instagramにアップするのが面倒。
2,日常生活の不満点,写真はたくさん撮るが、Facebookに写真入り投稿を作るのが面倒。
2,日常生活の不満点,Stand.fmの配信ネタがなくなり更新が途絶えがち。
2,日常生活の不満点,視聴したYouTube動画にタイムスタンプがないと、後から見返すのが大変。
2,日常生活の不満点,気が付いたら、研究室で自分の発表の番が回ってくる
2,日常生活の不満点,フィルムの写真の撮影時の設定を記録したいが、忘れてしまう
2,日常生活の不満点,アルバイトのシフトが急に変わると分からない
2,日常生活の不満点,今日誰が部活、サークルに来ているのかわからない
2,日常生活の不満点,無意識にスマホを触ってしまい無駄な時間をすごしてしまう
2,日常生活の不満点,スマホやアプリの使い方がよくわからない
2,日常生活の不満点,職場に緊急連絡が必要な時に連絡先が探せない
2,日常生活の不満点,スマホ内に溜まりすぎた写真の整理が億劫。
2,日常生活の不満点,競合他社の研究開発状況が見えにくい中、自社が優位性を取りにくい
2,日常生活の不満点,ルーティーン作業が形骸化してしまう
2,日常生活の不満点,「答えのないテーマ」を扱う話し合いの結論が、形骸化してしまう
2,日常生活の不満点,就活の想定質問がわからない
2,日常生活の不満点,チームで仕事してるときに各自が電話で話した内容がわからない
2,日常生活の不満点,スマホをいじりすぎて勉強に集中できない
2,日常生活の不満点,友達と会う場所を決めるのが毎回面倒
2,日常生活の不満点,イベントの集合写真撮影に毎回時間がかかりすぎる
2,日常生活の不満点,マーキングした女王バチを、リアルタイム動画で探し出せるアプリ
2,日常生活の不満点,話し下手なので前回の会話の内容から次回の話題を考えてほしい
2,日常生活の不満点,漫画の新刊が出たら教えてほしい
2,日常生活の不満点,知っていたら得する豆知識を皆で共有したい
2,日常生活の不満点,オンライン会議で誰が話しているか分かりにくい
2,日常生活の不満点,Pinterestはサブボードまで、Notionは関連画像が出ずアップロードが面倒
2,日常生活の不満点,観たい映画・ドラマが複数の動画サービス（Netflix、Amazon Prime、DMMなど）に分散していて不便。
2,日常生活の不満点,エクセルのセル内の文字列にキーワードを見つけると、自動的に仕訳をするプログラム
2,日常生活の不満点,銀行勘定帳から、取引先名から経理仕訳を自動化するプログラム
2,日常生活の不満点,地域や国ごとの偏見がネットで拡散されやすい
2,日常生活の不満点,自分のビジネスをわかりやすく伝える仕組みがない
2,日常生活の不満点,Spotifyでフォロー配信の放送並び替えができない
2,日常生活の不満点,公開予定表に空きがあると会議を入れられてしまう
2,日常生活の不満点,アルゴリズム改変によりSNSで自分に不必要な情報を見てしまう
2,日常生活の不満点,歩きスマホをしている人が危ない（安全に歩きスマホできると良い）
2,日常生活の不満点,毎回アンケートに答えるのが大変
2,日常生活の不満点,PDCAサイクル専用のアプリがなく、既存の管理ツールでは進捗や目標の確認がしにくい。
2,日常生活の不満点,政治で何が行われているか実績などがわからない。誰が正しく仕事をしているかがわからない
2,日常生活の不満点,職業を知ることができない
2,日常生活の不満点,毎日しっかり世界情勢などを把握したいが、情報量が多すぎて何を見ればいいかわからない
2,日常生活の不満点,地域活動（自治会や町内会など）のシステムが、現代の生活スタイルとマッチしていない
2,日常生活の不満点,ポッドキャストでいい内容だなと思ってもそれがどれだったかわからなくなる
2,日常生活の不満点,様々なプラットフォームからいい情報を受けても忘れてしまう、情報源がわからなくなる
2,日常生活の不満点,スーパー音痴のくせに音楽大好き。好きな曲に自分の声をのせてうまく歌いたい
2,日常生活の不満点,Joiさんが忙しすぎて収録時間が確保できない
2,日常生活の不満点,Joiさんのインタビュー相手が決まらない
2,日常生活の不満点,インシデント訓練を劇場型で面白く行いたい
2,日常生活の不満点,友達との予定を共有するのが大変
2,日常生活の不満点,スケジュール（日付）のなかでの予定（時間ごと）が把握しにくい
2,日常生活の不満点,リモート会議に途中で参加したときに話し出しづらい
2,日常生活の不満点,期限管理、確認
2,日常生活の不満点,予定管理が面倒
2,日常生活の不満点,図書館が閉館日であることを忘れてしまってきてしまった
2,日常生活の不満点,子供でも楽しめる遊び場やイベントを当日に探すのがめんどくさいし難しい
2,日常生活の不満点,社内メールが多すぎて重要な情報を見落としやすい
2,日常生活の不満点,選挙の時に、情報を知りたいのに何から見ればいいのかわからないので決め手がない
2,日常生活の不満点,公園内などで友達と集まる時、誰がどこにいるか分からなくて集合に時間がかかる
2,日常生活の不満点,SNSで誰かの活躍を見て、「自分もがんばらなきゃ」と焦ってしまう
2,日常生活の不満点,手間なく知見の共有を行いたい
2,日常生活の不満点,特許調査：調査観点との関連性をAIなりにコメント
2,日常生活の不満点,拒絶理由通知の解説
2,日常生活の不満点,iPhoneの画像を日時情報を維持したままPCに保存
2,日常生活の不満点,悩み事の相談
2,日常生活の不満点,最近使ってないアプリの通知
2,日常生活の不満点,リモートと出社のハイブリッド。出社してる社員の顔ぶれを見て出社日をきめられたら。
2,日常生活の不満点,院進の日程がわからなくて怖い
2,日常生活の不満点,他の研究と内容が被ってないかが怖い
2,日常生活の不満点,同じ画像を保存し内容にしたい
2,日常生活の不満点,タイムチャージ管理
2,日常生活の不満点,Xで見たくない発言を見ることが多すぎる
2,日常生活の不満点,動画を見すぎてしまう
2,日常生活の不満点,Googleカレンダーの通知が多すぎる
2,日常生活の不満点,mixiの広告連発が不便。
2,日常生活の不満点,無料で見れる自分が見たい動画を探すのが不便。世界超密着TV!ワレワレハ地球人ダ!!のスネークハンターが見たい。
2,日常生活の不満点,無料ユーザーでGPTを使用中に1日で利用できる回数制限になった時、他のAIでさくっと作成できると嬉しい。
2,日常生活の不満点,SNSの通知が多すぎて、重要な連絡や情報が埋もれてしまう
2,日常生活の不満点,電話会議やオンラインミーティングで接続が切れたり、音声が乱れたりする
2,日常生活の不満点,検索しても欲しい情報が入らないのが不便
2,日常生活の不満点,スケジュールアプリの広告が多すぎる
2,日常生活の不満点,見たいアニメの作品が多すぎて、絞れない。
2,日常生活の不満点,アニメを見る時間がなかなか作れない。
2,日常生活の不満点,研究のゼミでいつも指摘されることが同じなので、直したい。
2,日常生活の不満点,amazonのレビューを見てもバカなのでいいのか悪いのか判断できない
2,日常生活の不満点,エクセルのような柔軟性のあるアプリをスマホでも気軽に使いたい
2,日常生活の不満点,特許調査：類似語を出す
2,日常生活の不満点,特許調査：IPC、FI、Fタームを生成
2,日常生活の不満点,特許調査：検索ワードを多く含む文献順に表示
2,日常生活の不満点,在庫検索の反映が遅い
2,日常生活の不満点,カレンダーでMTG申請した後、SlackでもリマインドDMを手動で送らないといけない
2,日常生活の不満点,自分に合った無料のAIサービスを知りたい。（診断）
2,日常生活の不満点,友達との雑談の内容をすぐに忘れてしまう
2,日常生活の不満点,ネットの情報が正しいか正しくないか判断できない
2,日常生活の不満点,読みたい本がどこに売っているかわからない
2,日常生活の不満点,研究のアイデアが出てこない
2,日常生活の不満点,DVD、本など、貸出状況がオンラインで確認できない
2,日常生活の不満点,社内アンケートはするが、見える化されていない
2,日常生活の不満点,スマホ、iPad、PCの全てでデータ管理を簡単にしたい
2,日常生活の不満点,インターン情報を一目で見たい
2,日常生活の不満点,メールの要件をまとめてほしい
2,日常生活の不満点,X（旧Twitter）が不便
2,日常生活の不満点,家に訪問した意図を伝言で残せるよう誘導する自動会話bot
2,日常生活の不満点,職場で直近の技術と距離が置く人が多く、社内はレガシー思想であふれている
2,日常生活の不満点,パソコンとスマホのデータ共有をもっと簡単にしたい
2,日常生活の不満点,映画とか本の感想やまとめを簡単に出来るデータベースが欲しい
2,日常生活の不満点,好きなアーティストのイベントをまとめてみたい
2,日常生活の不満点,ライブに行った記念を簡単に共有したい
2,日常生活の不満点,会話の話題作り、話題探しをしてほしい
2,日常生活の不満点,研究室のスケジュールが急に変わるのに伝わらない
2,日常生活の不満点,サークルや研究室の予定がバラバラで調整しづらい
2,日常生活の不満点,WSでカウントダウンを表示すると、焦って逆に話し合いが進まない
2,日常生活の不満点,オンライン会議出来る場所を簡単に探したい
2,日常生活の不満点,企業説明会などのスケジュールを一元管理できたら便利
2,日常生活の不満点,AIの出力を一元管理したい
2,日常生活の不満点,授業の内容をメモするときスマホを使うと怪しまれる
2,日常生活の不満点,図書館で、借りたい本が貸し出し中かどうか、行くまで分からない。
2,日常生活の不満点,スマホの通知が多すぎて大事な情報を見落とす
2,日常生活の不満点,政治や選挙への関心を持ちにくい仕組みになっていて、国民や若者の声が届きづらい
2,日常生活の不満点,ポテンシャル低めな地域では、地域の情報が乏しい、地域資源を活かした取り組みなど、広がりにくい
2,日常生活の不満点,大学に行くのに荷物が多すぎる
2,日常生活の不満点,友達と集まる時、店選びが毎回めんどくさい
2,日常生活の不満点,写真を撮ってもあまり使う機会がない
2,日常生活の不満点,動画編集をもっとすぐできるようになりたい
2,日常生活の不満点,インスタアカウントが多すぎて、どこに何を投稿すればいいかわからない
2,日常生活の不満点,おばあちゃんと話してほっこりしたい
2,日常生活の不満点,就活の情報をシェアしたい
2,日常生活の不満点,勉強中にスマホをいじってしまう
2,日常生活の不満点,世界はフラットになったのに、テレビ放送だけは外国のものが見れない。外国のテレビ見たい。
2,日常生活の不満点,外タレの来日ライブのチケット情報を一括で見れるサイトがない
2,日常生活の不満点,AIを使いたい時にどのAIを使うかに悩む
2,日常生活の不満点,Joiさんが天才すぎて頭がついていかない
2,日常生活の不満点,Slackで誰とどこで話していたのかわからなくなる
2,日常生活の不満点,気がつくとTikTokで時間が溶けている
2,日常生活の不満点,漫画の最新刊発売日を簡単に確認したい
2,日常生活の不満点,家族全員が見たい映画がそろわず選ぶのに時間がかかる
2,日常生活の不満点,年賀状の返信していない
2,日常生活の不満点,上層部の会議内容の情報をうまく部下に共有、また上層部へと循環させたい
2,日常生活の不満点,家族・親族でお互いの日常を共有できるアプリ
2,日常生活の不満点,市や区が行う事業の発信力を強くしたい
2,日常生活の不満点,ルーティンメールを送るのが面倒。あと伸ばしにして忘れてしまう
2,日常生活の不満点,研究発表会の質疑応答が活発化しない
2,日常生活の不満点,グループワークで誰がどこまでやったか見えづらい
2,日常生活の不満点,会議の議事録を取るのが面倒
2,日常生活の不満点,複数人の予定調整が面倒、もっと隙間時間で予定を詰めたい
2,日常生活の不満点,PTAや地域イベント、ボランティアで働き手が少ない
2,日常生活の不満点,飲み会のスケジュール調整
2,日常生活の不満点,旅行が計画通り行かなかった時のスケジュール調整が難しい
2,日常生活の不満点,弾ける曲のリストをシェアできる仕組みが欲しい（伴走者向け）
2,日常生活の不満点,ほとんどの演奏者には演奏機会がない
2,日常生活の不満点,目を瞑った写真や変な顔の写真を自動で見つけて削除対象の提案をして欲しい
2,日常生活の不満点,休日にインシデントが発生した際の対応・連絡を効果的に行いたい
2,日常生活の不満点,一つのメールアドレスに就活、遊び、メルマガなど登録してしまって何が何だか分からなくなる
2,日常生活の不満点,図書館の本がどこにあるか探すのに時間がかかる．
2,日常生活の不満点,グループワークで、メンバーの進捗状況が把握しにくい。
2,日常生活の不満点,発表者がいつも同じ人になってしまう
2,日常生活の不満点,他大学の人と比べて自分は能力的にどの立ち位置にいるかを知る機会が少ない
2,日常生活の不満点,ツールの学び方がわからない
2,日常生活の不満点,5年10年先までの計画を管理できない
2,日常生活の不満点,簡易的にタイムボクシングをカレンダーに作ってくれる
2,日常生活の不満点,子どもや、パートナー、知り合いとの会話が減ってなんとなく寂しい
2,日常生活の不満点,スケジュールがすでに入っているにも関わらず、誤って新しい予定を入れてしまう（ダブルブッキングを自動で知らせる）
2,日常生活の不満点,サークルで他大学とイベントを行う際に連携がうまくいかない
2,日常生活の不満点,サークルの合宿で、宿との行き違いが多く起きてしまう
2,日常生活の不満点,サークルで仕事の引き継ぎがうまくいかない（内容の抜け漏れがある）
2,日常生活の不満点,VibeCodingの指南書が欲しい
2,日常生活の不満点,自分の興味のある分野の最先端の情報を知りたい
2,日常生活の不満点,スマホの容量がすぐなくなる
2,日常生活の不満点,通知が多すぎて大事な通知を見逃す
